order_id,customer_id,customer_name,product_id,product_name,category,sub_category,order_date,delivery_date,order_quantity,unit_price,total_price,discount,payment_method,city,state,country,region,salesperson_id,salesperson_name,return_status,,
ORD3425,CUST4463,Alice Smith,PROD124,HeadPhons,Accessories,Headphones,09-05-2023,13-05-2023,8,835.22,5390.18,11.31,Online Payment,Los Angeles,TX,USA,West,SP69,David,Returned,ORD3425-Alice Smith-HeadPhons-8,1
ORD6649,CUST9599,Alice Smith,PROD304,HeadPhons,Appliances,Refrigerator,09-01-2023,09-01-2023,10,1089.11,10891.1,37.89,Cash,Phoenix,NY,USA,North,SP21,Alice,Not Returned,ORD6649-Alice Smith-HeadPhons-10,1
ORD2735,CUST2081,Emma Watson,PROD290,tablet,Electronics,Tablet,13-01-2023,26-01-2023,3,327.9,983.7,22.54,Online Payment,Los Angeles,NY,USA,East,SP23,Emma,Returned,ORD2735-Emma Watson-tablet-3,1
ORD9369,CUST6896,Michael Johnson,PROD740,Monitorr,Appliances,Refrigerator,18-01-2023,24-01-2023,6,224.39,1346.34,27.33,Credit Card,Phoenix,TX,USA,West,SP32,Alice,Not Returned,ORD9369-Michael Johnson-Monitorr-6,1
ORD9369,CUST4215,Alice Smith,PROD134,Laptop,Accessories,Mouse,18-10-2023,23-10-2023,10,425.8,4258,25.33,Online Payment,Chicago,IL,USA,East,SP52,Charlie,Not Returned,ORD9369-Alice Smith-Laptop-10,1
ORD6802,CUST3073,Robert Brown,PROD572,Phone,Furniture,Sofa,24-04-2023,27-04-2023,10,979.93,9799.3,6.05,Online Payment,Chicago,NY,USA,South,SP55,Bob,Returned,ORD6802-Robert Brown-Phone-10,1
ORD5442,CUST1213,Michael Johnson,PROD741,HeadPhons,Appliances,Washing Machine,12-01-2023,22-01-2023,7,974.22,6819.54,10.75,DEBIT card,Los Angeles,TX,USA,West,SP22,Alice,Not Returned,ORD5442-Michael Johnson-HeadPhons-7,1
ORD9734,CUST4405,Robert Brown,PROD480,KEYBOARD,Accessories,Mouse,19-07-2023,17-07-2023,9,1985.66,17870.94,1.87,credit card,Los Angeles,CA,USA,West,SP28,David,Not Returned,ORD9734-Robert Brown-KEYBOARD-9,1
ORD3290,CUST5538,Robert Brown,PROD546,Laptop,Appliances,Refrigerator,19-01-2023,19-01-2023,7,1222.33,8556.31,9.61,Cash,Phoenix,CA,USA,South,SP17,Charlie,Not Returned,ORD3290-Robert Brown-Laptop-7,1
ORD9004,CUST3445,John Doe,PROD105,HeadPhons,Electronics,Tablet,25-08-2023,21-08-2023,6,742.71,4456.26,28.95,Online Payment,Phoenix,NY,USA,West,SP43,Emma,,ORD9004-John Doe-HeadPhons-6,1
ORD5193,CUST3149,Alice Smith,PROD965,tablet,Electronics,Tablet,16-07-2023,12-07-2023,1,747.01,747.01,38.72,online payment,Houston,TX,USA,Central,SP85,David,Returned,ORD5193-Alice Smith-tablet-1,1
ORD1554,CUST8191,Michael Johnson,PROD830,HeadPhons,Furniture,Sofa,28-11-2023,07-12-2023,7,71.76,502.32,16.97,Online Payment,Houston,CA,USA,Central,SP91,David,Returned,ORD1554-Michael Johnson-HeadPhons-7,1
ORD3376,CUST3083,John Doe,PROD944,HeadPhons,Furniture,Chair,01-07-2023,03-07-2023,7,1050.34,7352.38,49.62,online payment,New York,IL,USA,East,SP86,Alice,Not Returned,ORD3376-John Doe-HeadPhons-7,1
ORD1534,CUST2691,Michael Johnson,PROD450,tablet,Accessories,Keyboard,30-11-2023,27-11-2023,1,1336.93,1336.93,41.62,DEBIT card,Chicago,CA,USA,West,SP57,Charlie,Not Returned,ORD1534-Michael Johnson-tablet-1,1
ORD1025,CUST4177,Michael Johnson,PROD258,Phone,Accessories,Headphones,15-03-2023,22-03-2023,2,452.3,904.6,41.52,Cash,Los Angeles,CA,USA,North,SP64,Bob,,ORD1025-Michael Johnson-Phone-2,1
ORD8749,,Robert Brown,PROD533,Monitorr,Appliances,Washing Machine,16-08-2023,28-08-2023,2,79.21,158.42,40.39,Credit Card,Chicago,IL,USA,East,SP49,Alice,Not Returned,ORD8749-Robert Brown-Monitorr-2,1
ORD6902,CUST3140,Emma Watson,PROD734,Phone,Accessories,Keyboard,15-09-2023,11-09-2023,7,1720.06,12040.42,,DEBIT card,Chicago,CA,USA,Central,SP92,Emma,Returned,ORD6902-Emma Watson-Phone-7,1
ORD4365,CUST7847,Michael Johnson,PROD739,Phone,Accessories,Keyboard,11-06-2023,23-06-2023,6,654.03,3924.18,27.62,credit card,Houston,TX,USA,South,SP16,Bob,Not Returned,ORD4365-Michael Johnson-Phone-6,1
ORD3450,CUST1770,Robert Brown,PROD899,KEYBOARD,Electronics,Laptop,01-08-2023,28-07-2023,6,1210.02,8811.62,23.72,Credit Card,New York,IL,USA,Central,SP17,Bob,Not Returned,ORD3450-Robert Brown-KEYBOARD-6,1
ORD1317,CUST7485,Emma Watson,PROD155,HeadPhons,Appliances,Washing Machine,21-05-2023,28-05-2023,9,469.9,4229.1,48.42,Online Payment,Phoenix,CA,USA,East,SP56,Alice,,ORD1317-Emma Watson-HeadPhons-9,1
ORD9753,CUST1941,John Doe,PROD227,Laptop,Appliances,Washing Machine,04-03-2023,16-03-2023,7,1834.32,12840.24,,credit card,Houston,NY,USA,South,SP15,David,,ORD9753-John Doe-Laptop-7,1
ORD6421,CUST4781,Emma Watson,PROD861,Monitorr,Furniture,Table,01-09-2023,01-09-2023,6,600.13,3600.78,0.53,Online Payment,Houston,TX,USA,West,SP70,Alice,Not Returned,ORD6421-Emma Watson-Monitorr-6,1
ORD1507,CUST8208,Emma Watson,PROD470,KEYBOARD,Electronics,Phone,02-01-2023,05-01-2023,2,1209.81,2419.62,43.33,credit card,Houston,CA,USA,Central,SP95,Bob,Returned,ORD1507-Emma Watson-KEYBOARD-2,1
ORD3161,CUST6830,Michael Johnson,PROD262,tablet,Electronics,Tablet,08-04-2023,07-04-2023,2,1958.45,3916.9,8.67,online payment,New York,TX,USA,North,SP17,Bob,Not Returned,ORD3161-Michael Johnson-tablet-2,1
ORD6378,CUST2572,Michael Johnson,PROD311,KEYBOARD,Electronics,Tablet,24-06-2023,26-06-2023,6,1680.7,10084.2,4.29,DEBIT card,Phoenix,CA,USA,South,SP26,David,,ORD6378-Michael Johnson-KEYBOARD-6,1
ORD1243,CUST4674,Alice Smith,PROD953,tablet,Furniture,Table,18-07-2023,01-08-2023,1,1392.37,1392.37,,DEBIT card,Phoenix,AZ,USA,North,SP14,Charlie,Not Returned,ORD1243-Alice Smith-tablet-1,1
ORD5232,CUST2163,Emma Watson,PROD764,KEYBOARD,Accessories,Keyboard,30-05-2023,14-06-2023,4,142.12,568.48,,DEBIT card,Houston,IL,USA,North,SP31,Charlie,Returned,ORD5232-Emma Watson-KEYBOARD-4,1
ORD3837,CUST3652,John Doe,PROD138,Monitorr,Accessories,Keyboard,02-03-2023,16-03-2023,6,1705.73,10234.38,42.73,Credit Card,Phoenix,TX,USA,North,SP28,Bob,,ORD3837-John Doe-Monitorr-6,1
ORD2480,CUST2468,Alice Smith,PROD233,KEYBOARD,Appliances,Washing Machine,20-03-2023,30-03-2023,6,975.08,5850.48,7.67,DEBIT card,New York,TX,USA,Central,SP50,Emma,Not Returned,ORD2480-Alice Smith-KEYBOARD-6,1
ORD6309,CUST2212,Michael Johnson,PROD721,Laptop,Electronics,Tablet,07-07-2023,22-07-2023,6,1908.5,11451,35.58,online payment,New York,AZ,USA,East,SP28,Bob,,ORD6309-Michael Johnson-Laptop-6,1
ORD6655,CUST7195,Alice Smith,PROD712,Phone,Accessories,Keyboard,21-06-2023,30-06-2023,9,840.8,7567.2,45.42,Credit Card,New York,TX,USA,Central,SP48,Charlie,Returned,ORD6655-Alice Smith-Phone-9,1
ORD3173,CUST1669,Emma Watson,PROD774,Monitorr,Furniture,Sofa,08-09-2023,15-09-2023,2,195.13,402.89,37.72,online payment,New York,AZ,USA,East,SP37,Alice,,ORD3173-Emma Watson-Monitorr-2,1
ORD7213,CUST3607,Michael Johnson,PROD737,tablet,Electronics,Phone,11-05-2023,21-05-2023,9,332.83,2995.47,32.75,Credit Card,Houston,IL,USA,East,SP36,Bob,,ORD7213-Michael Johnson-tablet-9,1
ORD2902,CUST9698,Emma Watson,PROD511,Monitorr,Furniture,Chair,09-08-2023,14-08-2023,1,1049.59,1049.59,14.82,DEBIT card,Los Angeles,AZ,USA,East,SP80,Emma,Not Returned,ORD2902-Emma Watson-Monitorr-1,1
ORD6343,CUST1477,John Doe,PROD490,tablet,Appliances,Washing Machine,18-05-2023,19-05-2023,1,1056.87,1178.24,3.67,Cash,Houston,CA,USA,South,SP31,Alice,Returned,ORD6343-John Doe-tablet-1,1
ORD4214,CUST9867,Michael Johnson,PROD300,Monitorr,Appliances,Washing Machine,02-01-2023,01-01-2023,7,1255.55,8788.85,40.28,Online Payment,Phoenix,TX,USA,South,SP71,David,,ORD4214-Michael Johnson-Monitorr-7,1
ORD9508,CUST2095,Emma Watson,PROD324,tablet,Furniture,Chair,15-12-2023,29-12-2023,7,1967.27,13770.89,7.18,online payment,Phoenix,CA,USA,East,SP31,David,,ORD9508-Emma Watson-tablet-7,1
ORD3798,CUST7420,Emma Watson,PROD121,Phone,Appliances,Microwave,02-06-2023,15-06-2023,1,1791.06,1791.06,,credit card,Houston,NY,USA,North,SP13,David,Not Returned,ORD3798-Emma Watson-Phone-1,1
ORD2292,CUST2329,Emma Watson,PROD714,KEYBOARD,Appliances,Washing Machine,03-09-2023,16-09-2023,6,182.23,1093.38,9.07,Online Payment,Chicago,NY,USA,East,SP70,Bob,,ORD2292-Emma Watson-KEYBOARD-6,1
ORD8272,CUST4326,Emma Watson,PROD942,KEYBOARD,Accessories,Mouse,13-04-2023,25-04-2023,7,400.01,2800.07,13.78,credit card,Phoenix,NY,USA,South,SP30,Emma,Not Returned,ORD8272-Emma Watson-KEYBOARD-7,1
ORD5803,CUST7877,Michael Johnson,PROD269,tablet,Appliances,Washing Machine,30-04-2023,02-05-2023,8,840.74,6725.92,0.07,Credit Card,New York,IL,USA,Central,SP44,Alice,,ORD5803-Michael Johnson-tablet-8,1
ORD2035,CUST9209,Robert Brown,PROD351,KEYBOARD,Electronics,Tablet,19-10-2023,01-11-2023,8,1262.97,10103.76,-44.02,Cash,Los Angeles,AZ,USA,East,SP22,Charlie,,ORD2035-Robert Brown-KEYBOARD-8,1
ORD7121,CUST7649,Emma Watson,PROD466,tablet,Accessories,Keyboard,06-07-2023,04-07-2023,3,738.64,2215.92,37.46,Credit Card,Chicago,NY,USA,East,SP81,Charlie,,ORD7121-Emma Watson-tablet-3,1
ORD6582,CUST7038,John Doe,PROD970,HeadPhons,Appliances,Washing Machine,10-04-2023,22-04-2023,2,1891.91,3783.82,27.69,Online Payment,Chicago,AZ,USA,North,SP60,Alice,Returned,ORD6582-John Doe-HeadPhons-2,1
ORD2890,CUST7843,Alice Smith,PROD509,HeadPhons,Appliances,Microwave,18-04-2023,28-04-2023,4,1235.43,4941.72,10.06,Credit Card,Phoenix,TX,USA,East,SP41,Charlie,Not Returned,ORD2890-Alice Smith-HeadPhons-4,1
ORD6484,CUST7443,Michael Johnson,PROD461,HeadPhons,Electronics,Laptop,30-08-2023,04-09-2023,7,1697.73,11884.11,3.71,online payment,Houston,AZ,USA,East,SP41,Alice,Not Returned,ORD6484-Michael Johnson-HeadPhons-7,1
ORD2314,CUST1664,Michael Johnson,PROD371,HeadPhons,Electronics,Phone,19-06-2023,03-07-2023,1,868.45,662.21,36.61,Credit Card,Phoenix,NY,USA,West,SP87,David,,ORD2314-Michael Johnson-HeadPhons-1,1
ORD9814,CUST7455,Emma Watson,PROD103,Laptop,Furniture,Table,31-12-2023,13-01-2024,1,1232.41,1232.41,26.36,Online Payment,Phoenix,IL,USA,North,SP18,David,Not Returned,ORD9814-Emma Watson-Laptop-1,1
ORD6395,CUST2378,Alice Smith,PROD350,KEYBOARD,Accessories,Mouse,10-11-2023,06-11-2023,9,643.37,5790.33,31.52,Online Payment,Phoenix,AZ,USA,West,SP30,Charlie,,ORD6395-Alice Smith-KEYBOARD-9,1
ORD3979,CUST7450,Emma Watson,PROD130,Phone,Accessories,Keyboard,26-08-2023,01-09-2023,5,327.91,1639.55,,Credit Card,Los Angeles,TX,USA,Central,SP36,Alice,Not Returned,ORD3979-Emma Watson-Phone-5,1
ORD2193,CUST1990,Alice Smith,PROD550,Monitorr,Electronics,Phone,19-11-2023,30-11-2023,4,772.02,3088.08,,Credit Card,Phoenix,AZ,USA,Central,SP80,Charlie,Returned,ORD2193-Alice Smith-Monitorr-4,1
ORD6257,CUST5701,Emma Watson,PROD711,Monitorr,Accessories,Headphones,22-01-2023,02-02-2023,9,1798.98,16190.82,8.85,Online Payment,Houston,TX,USA,East,SP87,Alice,,ORD6257-Emma Watson-Monitorr-9,1
ORD7227,CUST5173,Emma Watson,PROD758,HeadPhons,Accessories,Keyboard,24-12-2023,28-12-2023,1,1648.34,1648.34,,credit card,Los Angeles,AZ,USA,East,SP45,Charlie,Not Returned,ORD7227-Emma Watson-HeadPhons-1,1
ORD4090,CUST1592,Michael Johnson,PROD707,tablet,Accessories,Keyboard,03-06-2023,01-06-2023,1,122.89,122.89,46.41,Cash,Phoenix,TX,USA,Central,SP79,Alice,,ORD4090-Michael Johnson-tablet-1,1
ORD5732,CUST8069,Alice Smith,PROD220,KEYBOARD,Appliances,Microwave,22-06-2023,05-07-2023,7,1484.77,10393.39,,Cash,Houston,CA,USA,South,SP86,Emma,,ORD5732-Alice Smith-KEYBOARD-7,1
ORD3591,CUST4216,Emma Watson,PROD922,tablet,Furniture,Sofa,11-08-2023,26-08-2023,4,1768.09,7072.36,41.69,credit card,Phoenix,NY,USA,North,SP94,Alice,Not Returned,ORD3591-Emma Watson-tablet-4,1
ORD5609,CUST4089,John Doe,PROD461,Laptop,Appliances,Microwave,30-07-2023,03-08-2023,10,1784.43,17844.3,34.63,Online Payment,Chicago,NY,USA,South,SP25,Emma,,ORD5609-John Doe-Laptop-10,1
ORD9564,CUST7829,John Doe,PROD381,KEYBOARD,Furniture,Chair,24-05-2023,04-06-2023,10,249.16,2491.6,8.66,Credit Card,Houston,TX,USA,South,SP57,Charlie,Not Returned,ORD9564-John Doe-KEYBOARD-10,1
ORD4109,CUST5952,John Doe,PROD924,Laptop,Accessories,Keyboard,09-11-2023,09-11-2023,4,332.76,1331.04,21.66,online payment,Los Angeles,CA,USA,South,SP13,David,Not Returned,ORD4109-John Doe-Laptop-4,1
ORD5803,CUST7175,Emma Watson,PROD913,KEYBOARD,Appliances,Washing Machine,05-11-2023,08-11-2023,8,1022.17,8177.36,,Cash,Los Angeles,IL,USA,Central,SP26,David,Returned,ORD5803-Emma Watson-KEYBOARD-8,1
ORD5038,CUST4109,Alice Smith,PROD961,Monitorr,Appliances,Refrigerator,25-01-2023,02-02-2023,9,1451.17,13060.53,42.3,Credit Card,Phoenix,NY,USA,East,SP23,Bob,Not Returned,ORD5038-Alice Smith-Monitorr-9,1
ORD2503,CUST3767,Robert Brown,PROD161,Laptop,Furniture,Table,13-11-2023,17-11-2023,3,476.52,1429.56,3.13,Credit Card,Los Angeles,IL,USA,North,SP82,Bob,Returned,ORD2503-Robert Brown-Laptop-3,1
ORD6185,CUST8108,John Doe,PROD923,KEYBOARD,Furniture,Chair,09-10-2023,07-10-2023,4,1345.78,5383.12,26.86,DEBIT card,Phoenix,TX,USA,Central,SP23,Bob,,ORD6185-John Doe-KEYBOARD-4,1
ORD5578,CUST2924,Alice Smith,PROD284,tablet,Furniture,Sofa,12-11-2023,09-11-2023,7,612.84,4289.88,28,Credit Card,Phoenix,TX,USA,Central,SP56,Alice,Not Returned,ORD5578-Alice Smith-tablet-7,1
ORD2342,CUST3406,Michael Johnson,PROD799,Monitorr,Electronics,Tablet,26-04-2023,07-05-2023,10,88.96,889.6,44.21,credit card,New York,IL,USA,East,SP80,Alice,Not Returned,ORD2342-Michael Johnson-Monitorr-10,1
ORD1656,CUST7732,Michael Johnson,PROD574,tablet,Accessories,Headphones,09-09-2023,20-09-2023,2,1868.63,3737.26,1.08,DEBIT card,Chicago,CA,USA,West,SP13,Emma,Returned,ORD1656-Michael Johnson-tablet-2,1
ORD2785,CUST6628,Emma Watson,PROD313,KEYBOARD,Furniture,Chair,18-09-2023,13-09-2023,1,1142.37,1142.37,10.17,Online Payment,Phoenix,IL,USA,East,SP52,Charlie,Not Returned,ORD2785-Emma Watson-KEYBOARD-1,1
ORD4150,CUST6252,Alice Smith,PROD267,HeadPhons,Appliances,Microwave,08-05-2023,10-05-2023,10,87.52,875.2,10.66,credit card,Phoenix,IL,USA,South,SP88,David,,ORD4150-Alice Smith-HeadPhons-10,1
ORD1043,CUST3478,Alice Smith,PROD126,KEYBOARD,Accessories,Headphones,03-12-2023,06-12-2023,10,432.84,4328.4,23.28,online payment,New York,IL,USA,North,SP60,Alice,,ORD1043-Alice Smith-KEYBOARD-10,1
ORD6571,CUST9432,John Doe,PROD220,HeadPhons,Accessories,Keyboard,15-11-2023,22-11-2023,8,902.87,7222.96,14.86,credit card,Los Angeles,TX,USA,North,SP13,Bob,Not Returned,ORD6571-John Doe-HeadPhons-8,1
ORD8102,CUST1643,Emma Watson,PROD249,Monitorr,Accessories,Keyboard,24-02-2023,05-03-2023,9,159.71,1437.39,47.25,online payment,New York,TX,USA,North,SP95,Emma,Not Returned,ORD8102-Emma Watson-Monitorr-9,1
ORD9730,CUST9077,Michael Johnson,PROD987,Phone,Electronics,Tablet,16-09-2023,12-09-2023,8,1831.08,14648.64,48.45,Online Payment,New York,IL,USA,North,SP18,Bob,,ORD9730-Michael Johnson-Phone-8,1
ORD7502,CUST2607,Alice Smith,PROD743,Phone,Accessories,Keyboard,03-04-2023,29-03-2023,3,1644.74,4934.22,34.71,Cash,Chicago,NY,USA,Central,SP93,Bob,Not Returned,ORD7502-Alice Smith-Phone-3,1
ORD2307,CUST7677,Robert Brown,PROD723,Phone,Furniture,Table,18-08-2023,26-08-2023,2,624.58,1249.16,7.84,DEBIT card,Phoenix,NY,USA,West,SP54,Charlie,,ORD2307-Robert Brown-Phone-2,1
ORD9280,CUST4933,Alice Smith,PROD465,Monitorr,Appliances,Washing Machine,06-11-2023,04-11-2023,10,554.55,5545.5,26.01,Cash,Los Angeles,NY,USA,Central,SP85,David,,ORD9280-Alice Smith-Monitorr-10,1
ORD6977,CUST2386,Alice Smith,PROD320,KEYBOARD,Furniture,Table,31-05-2023,08-06-2023,2,1579.78,3159.56,37.92,Online Payment,Los Angeles,TX,USA,South,SP97,David,,ORD6977-Alice Smith-KEYBOARD-2,1
ORD1058,CUST7230,Alice Smith,PROD195,KEYBOARD,Furniture,Chair,12-07-2023,26-07-2023,7,1627.66,11393.62,12.72,online payment,Chicago,CA,USA,Central,SP39,Bob,Not Returned,ORD1058-Alice Smith-KEYBOARD-7,1
ORD8218,CUST4293,Alice Smith,PROD671,KEYBOARD,Accessories,Keyboard,23-12-2023,24-12-2023,4,302.41,1209.64,2.97,DEBIT card,Los Angeles,NY,USA,North,SP52,Alice,Not Returned,ORD8218-Alice Smith-KEYBOARD-4,1
ORD1108,CUST4922,Alice Smith,PROD434,tablet,Appliances,Washing Machine,20-06-2023,02-07-2023,1,589.04,589.04,45.04,online payment,Phoenix,AZ,USA,Central,SP71,Emma,,ORD1108-Alice Smith-tablet-1,1
ORD1672,CUST5615,John Doe,PROD104,Monitorr,Electronics,Tablet,09-02-2023,12-02-2023,10,706.17,7061.7,5.94,Cash,Phoenix,CA,USA,North,SP58,Charlie,Not Returned,ORD1672-John Doe-Monitorr-10,1
ORD9201,CUST4058,Alice Smith,PROD122,Phone,Accessories,Keyboard,24-05-2023,03-06-2023,2,1491.36,2982.72,12.1,credit card,Phoenix,CA,USA,East,SP87,Alice,,ORD9201-Alice Smith-Phone-2,1
ORD9464,CUST1943,Alice Smith,PROD399,HeadPhons,Electronics,Tablet,07-11-2023,09-11-2023,7,1646.55,11525.85,21.35,credit card,New York,IL,USA,South,SP46,Emma,Returned,ORD9464-Alice Smith-HeadPhons-7,1
ORD2524,CUST4864,Michael Johnson,PROD231,Laptop,Appliances,Washing Machine,05-10-2023,16-10-2023,6,1095.51,6573.06,6.82,Cash,New York,IL,USA,South,SP41,David,Returned,ORD2524-Michael Johnson-Laptop-6,1
ORD8220,CUST5271,Michael Johnson,PROD305,Laptop,Electronics,Laptop,28-10-2023,25-10-2023,2,934.63,1869.26,40.28,DEBIT card,Phoenix,NY,USA,West,SP80,David,Not Returned,ORD8220-Michael Johnson-Laptop-2,1
ORD8122,CUST1569,Alice Smith,PROD180,Monitorr,Appliances,Microwave,13-02-2023,08-02-2023,7,1141.61,7991.27,40.11,DEBIT card,Chicago,CA,USA,East,SP55,Bob,Not Returned,ORD8122-Alice Smith-Monitorr-7,1
ORD5237,CUST4946,Robert Brown,PROD780,tablet,Electronics,Tablet,02-10-2023,09-10-2023,9,1195.72,10761.48,,online payment,Chicago,IL,USA,South,SP65,Alice,Not Returned,ORD5237-Robert Brown-tablet-9,1
ORD2560,CUST6993,Robert Brown,PROD644,Laptop,Appliances,Refrigerator,05-01-2023,07-01-2023,1,109.36,60.92,4.87,credit card,New York,CA,USA,South,SP98,Emma,,ORD2560-Robert Brown-Laptop-1,1
ORD8618,CUST9667,Emma Watson,PROD243,Phone,Accessories,Keyboard,27-01-2023,06-02-2023,1,672.99,672.99,35.55,credit card,Los Angeles,NY,USA,South,SP25,Alice,Not Returned,ORD8618-Emma Watson-Phone-1,1
ORD1225,CUST1458,John Doe,PROD816,KEYBOARD,Furniture,Sofa,03-08-2023,29-07-2023,5,1581.57,7907.85,35.48,Credit Card,Phoenix,NY,USA,South,SP79,Alice,Returned,ORD1225-John Doe-KEYBOARD-5,1
ORD1828,CUST5375,Emma Watson,PROD139,HeadPhons,Furniture,Chair,21-10-2023,30-10-2023,8,1188.11,9504.88,0.44,DEBIT card,Chicago,IL,USA,South,SP13,David,Not Returned,ORD1828-Emma Watson-HeadPhons-8,1
ORD3732,CUST8649,John Doe,PROD876,Laptop,Electronics,Phone,26-12-2022,26-12-2022,3,380.56,1141.68,24.56,credit card,Houston,NY,USA,North,SP65,Emma,Returned,ORD3732-John Doe-Laptop-3,1
ORD3514,CUST7396,Emma Watson,PROD809,HeadPhons,Electronics,Laptop,30-12-2023,27-12-2023,2,880.73,1761.46,48.29,DEBIT card,Los Angeles,NY,USA,Central,SP24,David,Not Returned,ORD3514-Emma Watson-HeadPhons-2,1
ORD4921,CUST5400,Michael Johnson,PROD974,HeadPhons,Appliances,Microwave,22-07-2023,03-08-2023,6,744.76,4468.56,26.24,credit card,New York,NY,USA,West,SP95,Alice,Returned,ORD4921-Michael Johnson-HeadPhons-6,1
ORD7252,CUST8430,Robert Brown,PROD493,Laptop,Accessories,Mouse,15-11-2023,21-11-2023,4,1145.23,4580.92,34.07,Cash,Houston,AZ,USA,South,SP92,Emma,Returned,ORD7252-Robert Brown-Laptop-4,1
ORD1157,CUST5395,Alice Smith,PROD629,Monitorr,Accessories,Keyboard,17-07-2023,13-07-2023,6,1743.08,10458.48,14.84,DEBIT card,Los Angeles,NY,USA,East,SP66,Alice,,ORD1157-Alice Smith-Monitorr-6,1
ORD6995,CUST6496,John Doe,PROD229,tablet,Accessories,Headphones,04-05-2023,16-05-2023,8,1535.2,12281.6,3.13,online payment,New York,AZ,USA,West,SP34,Emma,Not Returned,ORD6995-John Doe-tablet-8,1
ORD3749,CUST6906,Emma Watson,PROD927,KEYBOARD,Electronics,Tablet,09-07-2023,08-07-2023,1,1873.35,1873.35,49.48,credit card,Chicago,NY,USA,South,SP41,Emma,Not Returned,ORD3749-Emma Watson-KEYBOARD-1,1
ORD7590,CUST8153,Michael Johnson,PROD156,Phone,Appliances,Microwave,14-11-2023,13-11-2023,1,1958.1,1958.1,25.16,Credit Card,Los Angeles,IL,USA,North,SP15,Alice,Not Returned,ORD7590-Michael Johnson-Phone-1,1
ORD5842,CUST8736,Robert Brown,PROD408,HeadPhons,Accessories,Headphones,26-01-2023,02-02-2023,10,988.11,9881.1,46.03,Online Payment,Chicago,AZ,USA,East,SP69,Emma,Not Returned,ORD5842-Robert Brown-HeadPhons-10,1
ORD6864,CUST5437,Alice Smith,PROD641,Laptop,Appliances,Microwave,16-07-2023,13-07-2023,4,354.44,1417.76,39.11,credit card,New York,NY,USA,East,SP29,Alice,Not Returned,ORD6864-Alice Smith-Laptop-4,1
ORD2341,CUST9237,Alice Smith,PROD995,KEYBOARD,Electronics,Phone,25-08-2023,01-09-2023,6,966.4,5798.4,34.19,DEBIT card,Houston,NY,USA,North,SP17,Bob,Not Returned,ORD2341-Alice Smith-KEYBOARD-6,1
ORD8591,CUST2041,Robert Brown,PROD227,Monitorr,Furniture,Table,27-12-2022,29-12-2022,9,883.47,7951.23,45.52,credit card,Chicago,TX,USA,West,SP62,Charlie,Not Returned,ORD8591-Robert Brown-Monitorr-9,1
ORD4504,CUST5593,Emma Watson,PROD900,HeadPhons,Accessories,Mouse,27-04-2023,01-05-2023,8,1209.39,9675.12,28.11,online payment,Chicago,NY,USA,North,SP72,David,Returned,ORD4504-Emma Watson-HeadPhons-8,1
ORD1331,CUST3901,Michael Johnson,PROD809,Monitorr,Appliances,Washing Machine,09-03-2023,05-03-2023,2,1291.91,2583.82,37.11,Credit Card,Chicago,CA,USA,West,SP11,David,Returned,ORD1331-Michael Johnson-Monitorr-2,1
ORD9039,CUST7061,Emma Watson,PROD133,Laptop,Furniture,Table,30-09-2023,05-10-2023,8,1886.64,15093.12,33.51,online payment,Houston,CA,USA,East,SP83,Bob,Not Returned,ORD9039-Emma Watson-Laptop-8,1
ORD5107,,Robert Brown,PROD680,HeadPhons,Appliances,Washing Machine,25-01-2023,29-01-2023,1,1405.55,1405.55,,Online Payment,Los Angeles,TX,USA,West,SP68,Charlie,Not Returned,ORD5107-Robert Brown-HeadPhons-1,1
ORD4602,CUST1129,Alice Smith,PROD343,Phone,Electronics,Laptop,23-05-2023,30-05-2023,3,759.05,2277.15,37.33,credit card,Houston,AZ,USA,Central,SP55,Bob,Returned,ORD4602-Alice Smith-Phone-3,1
ORD7073,CUST6019,Michael Johnson,PROD157,Laptop,Electronics,Phone,02-02-2023,06-02-2023,1,159.91,159.91,20.45,Credit Card,Phoenix,IL,USA,West,SP47,Emma,Returned,ORD7073-Michael Johnson-Laptop-1,1
ORD2771,CUST6598,Robert Brown,PROD454,KEYBOARD,Accessories,Keyboard,22-12-2022,05-01-2023,1,490.46,490.46,21.39,DEBIT card,Phoenix,IL,USA,East,SP18,Alice,Not Returned,ORD2771-Robert Brown-KEYBOARD-1,1
ORD7609,CUST7538,John Doe,PROD404,Phone,Appliances,Refrigerator,28-11-2023,09-12-2023,6,561.34,3368.04,45.61,Online Payment,Los Angeles,IL,USA,South,SP29,Alice,Not Returned,ORD7609-John Doe-Phone-6,1
ORD3389,CUST6293,Alice Smith,PROD643,Laptop,Accessories,Mouse,02-09-2023,07-09-2023,6,1602.17,9613.02,31.21,credit card,Chicago,CA,USA,South,SP32,Charlie,Not Returned,ORD3389-Alice Smith-Laptop-6,1
ORD6424,CUST7081,Michael Johnson,PROD394,Phone,Electronics,Tablet,07-01-2023,21-01-2023,6,1550.68,9304.08,14.65,Online Payment,Chicago,AZ,USA,Central,SP35,David,Not Returned,ORD6424-Michael Johnson-Phone-6,1
ORD3611,CUST7505,Robert Brown,PROD825,KEYBOARD,Furniture,Table,13-12-2023,08-12-2023,1,218.65,218.65,37.02,Cash,Chicago,TX,USA,Central,SP11,Bob,Not Returned,ORD3611-Robert Brown-KEYBOARD-1,1
